CEP	MODALIDADE DE RISCO	Escore	ESTADO	MUNICÍPIO	BAIRRO	"AEROPORTO - PORTO - RODOVIÁRIA - FAVELA - PRESÍDIO -
PAÍS(ES) FRONTEIRIÇO(S)"	LINK GOOGLE MAPS													
04467-090	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-110	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-120	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-123	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-125	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-130	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-135	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04467-140	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-143	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-145	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-150	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-155	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-160	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-190	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-200	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-220	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-240	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-245	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-250	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-260	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-265	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-270	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-275	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-285	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-290	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04467-295	Região de Favela		SP	São Paulo	Parque Primavera	ANTONIO VIEIRA MARCONDES II - PARQUE PRIMAVERA	https://goo.gl/maps/fHXAhqgfYzuFG1g36													
04468-000	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-010	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-020	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-030	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-040	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-050	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-055	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-060	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-070	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-080	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-090	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-100	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04468-999	Correios - Entrega Domiciliar Diferenciada		SP	Dado em levantamento	Dado em levantamento	Não se aplica	Link indisponível													
04469-123	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04469-125	Região de Favela		SP	São Paulo	Jardim Itapura	HUMBERTO NASTARI - ITAPURÁ II - JARDIM ITAPURÁ III - JARDIM ITAPURÁ II - PEDREIRA II	https://goo.gl/maps/6MtYRXYEwaMQG3Ps6													
04469-999	Correios - Entrega Domiciliar Diferenciada		SP	Dado em levantamento	Dado em levantamento	Não se aplica	Link indisponível													
04470-000	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-010	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-030	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-035	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-037	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-040	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-045	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-050	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-060	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-070	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-080	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-085	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-090	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-091	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-092	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-093	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-094	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-095	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-096	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04470-100	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-110	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-120	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-130	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-140	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-150	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-160	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-170	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-180	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-185	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-190	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-192	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-194	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-196	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-198	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-200	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-210	Região de Favela		SP	São Paulo	Jardim Apurá	BANDEIRANTES I - BILLINGS	https://goo.gl/maps/RNxcKRDJM2nMtYuV9													
04470-250	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-260	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-261	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-262	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-263	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-270	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-280	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-290	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-300	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-310	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-315	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04470-320	Região de Favela		SP	São Paulo	Jardim Bandeirantes	CAMPOS DE MELLO III	https://goo.gl/maps/8vF85GvmqTuiCPRB7													
04472-000	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-010	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-020	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-025	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-030	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-040	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-050	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-060	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-070	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-080	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-085	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-090	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-100	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-110	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-120	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-130	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-140	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-150	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-160	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-165	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-170	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-175	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-180	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-185	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-190	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-195	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-200	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-205	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-210	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-215	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-220	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-225	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-230	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-240	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-250	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-260	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-270	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-280	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-290	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-300	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-310	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04472-320	Região de Favela		SP	São Paulo	Jardim Novo Pantanal	SANTA TEREZINHA	https://goo.gl/maps/1RnEGQV6SumP8GUW8													
04473-180	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-190	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-220	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-230	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-240	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-250	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-270	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-275	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-280	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-290	Região de Favela		SP	São Paulo	Santa Amélia	SEM DENOMINAÇÃO 02	https://goo.gl/maps/E2JybumNMgkboFxy8													
04473-310	Região de Favela		SP	São Paulo	Parque Santa Amélia 	SÃO FRANCISCO  	https://goo.gl/maps/xSEt4fugbjMmc5uo7													
04473-315	Região de Favela		SP	São Paulo	Parque Santa Amélia 	SÃO FRANCISCO  	https://goo.gl/maps/xSEt4fugbjMmc5uo7													
04473-317	Região de Favela		SP	São Paulo	Parque Santa Amélia 	SÃO FRANCISCO  	https://goo.gl/maps/xSEt4fugbjMmc5uo7													
04473-320	Região de Favela		SP	São Paulo	Parque Santa Amélia 	SÃO FRANCISCO  	https://goo.gl/maps/xSEt4fugbjMmc5uo7													
04474-000	Região de Favela		SP	São Paulo	Jardim Santa Terezinha	APIARIS - DIVISA (CIDADE ADEMAR) - ITATINGA - JARDIM SANTA TEREZINHA - NOVA PANTANAL	https://goo.gl/maps/JHMkksTaFvGG4Vao9													
04474-000	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
04474-005	Região de Favela		SP	São Paulo	Jardim Santa Terezinha	APIARIS - DIVISA (CIDADE ADEMAR) - ITATINGA - JARDIM SANTA TEREZINHA - NOVA PANTANAL	https://goo.gl/maps/JHMkksTaFvGG4Vao9													
04474-005	Região de Favela		SP	São Paulo	Pedreira	JARDIM SANTA LÚCIA	https://goo.gl/maps/QMej5pmCKrgs5RJP7													
